Date,BTC,ETH,BNB,ADA,LINK,LTC,XRP,SOL,DOT,BCH
2021-01-31,33114.359375,1314.9862060546875,44.27599334716797,0.344897985458374,22.598434448242188,129.57081604003906,0.49231401085853577,4.264143943786621,16.121315002441406,399.7699279785156
2021-02-01,33537.17578125,1369.04052734375,51.607696533203125,0.4020330011844635,22.839641571044922,131.95193481445312,0.37150898575782776,4.611601829528809,16.375776290893555,414.02044677734375
2021-02-02,35510.2890625,1515.1937255859375,51.05640411376953,0.4262470006942749,23.713613510131836,142.50697326660156,0.369269996881485,5.267508029937744,17.263256072998047,430.15142822265625
2021-02-03,37472.08984375,1660.9095458984375,52.242637634277344,0.4413999915122986,25.073034286499023,155.61203002929688,0.3934899866580963,5.71599006652832,20.733652114868164,444.8460693359375
2021-02-04,36926.06640625,1594.7626953125,55.92512512207031,0.44105100631713867,24.49896240234375,145.148193359375,0.44644901156425476,6.426064968109131,19.70218276977539,420.81964111328125
2021-02-05,38144.30859375,1718.65087890625,67.84556579589844,0.5378739833831787,26.363325119018555,154.8522186279297,0.45004698634147644,6.681719779968262,20.90267562866211,446.4588928222656
2021-02-06,39266.01171875,1677.8468017578125,72.73359680175781,0.6278859972953796,25.04932975769043,155.71473693847656,0.43909600377082825,6.110806941986084,20.395479202270508,457.6355895996094
2021-02-07,38903.44140625,1614.227783203125,68.59052276611328,0.663237988948822,24.79012107849121,151.14007568359375,0.41795799136161804,6.700462818145752,19.793615341186523,445.169677734375
2021-02-08,46196.46484375,1746.6168212890625,79.83154296875,0.6825109720230103,25.45610237121582,167.21905517578125,0.44770199060440063,7.8832502365112305,23.031898498535156,483.7041320800781
2021-02-09,46481.10546875,1768.0350341796875,107.89927673339844,0.7035160064697266,27.594215393066406,182.11447143554688,0.47199100255966187,7.816792964935303,23.12996482849121,513.53271484375
2021-02-10,44918.18359375,1744.243408203125,129.73715209960938,0.9303179979324341,26.859596252441406,182.1743927001953,0.503445029258728,9.072214126586914,23.585050582885742,494.9677734375
2021-02-11,47909.33203125,1783.7979736328125,124.43425750732422,0.9277409911155701,27.874238967895508,184.49600219726562,0.5247870087623596,9.215352058410645,25.230295181274414,529.7373657226562
2021-02-12,47504.8515625,1843.5325927734375,136.94839477539062,0.925586998462677,30.64073944091797,197.23170471191406,0.6085919737815857,9.2470121383667,28.69125747680664,577.6043090820312
2021-02-13,47105.515625,1814.10986328125,133.4526824951172,0.905718982219696,34.10197830200195,226.22760009765625,0.6289960145950317,8.732455253601074,28.016725540161133,663.6793823242188
2021-02-14,48717.2890625,1805.0841064453125,136.426513671875,0.8484190106391907,33.290321350097656,214.43026733398438,0.5941929817199707,8.738896369934082,27.095735549926758,724.0156860351562
2021-02-15,47945.05859375,1779.791015625,129.56788635253906,0.8610119819641113,32.575897216796875,207.68101501464844,0.5489150285720825,8.861739158630371,27.780893325805664,712.4305419921875
2021-02-16,49199.87109375,1781.0675048828125,130.05665588378906,0.8709509968757629,31.973480224609375,210.54656982421875,0.5208460092544556,8.297866821289062,30.159910202026367,707.29150390625
2021-02-17,52149.0078125,1848.458251953125,164.67010498046875,0.8909199833869934,32.256797790527344,236.97352600097656,0.5355370044708252,8.222577095031738,31.986658096313477,716.6982421875
2021-02-18,51679.796875,1937.44921875,195.93263244628906,0.9141190052032471,32.44149398803711,226.8695526123047,0.5324329733848572,8.980451583862305,31.180639266967773,705.9884643554688
2021-02-19,55888.1328125,1960.164794921875,332.61602783203125,0.9276490211486816,34.7152099609375,236.67601013183594,0.567018985748291,11.465653419494629,34.79221725463867,720.8218994140625
2021-02-20,56099.51953125,1919.5340576171875,255.9537353515625,1.1229579448699951,34.10981750488281,227.61988830566406,0.5175120234489441,10.002663612365723,39.2421760559082,682.1824340820312
2021-02-21,57539.9453125,1935.60107421875,293.923583984375,1.1005200147628784,34.152740478515625,227.23135375976562,0.5485600233078003,11.0855131149292,39.69622802734375,707.5924072265625
2021-02-22,54207.3203125,1781.992919921875,267.5097961425781,1.0991510152816772,31.530805587768555,208.10679626464844,0.571740984916687,14.454785346984863,37.68947982788086,630.349853515625
2021-02-23,48824.42578125,1570.2039794921875,230.99424743652344,0.954708993434906,25.800342559814453,176.93492126464844,0.47356298565864563,15.2015380859375,34.30077362060547,513.1873779296875
2021-02-24,49705.33203125,1626.57568359375,254.359130859375,1.05165696144104,28.086719512939453,181.3784942626953,0.4718320071697235,17.30270767211914,33.633544921875,527.0413818359375
2021-02-25,47093.8515625,1475.7037353515625,233.88595581054688,1.0791159868240356,24.668046951293945,178.90184020996094,0.4345239996910095,13.816014289855957,31.080659866333008,496.91265869140625
2021-02-26,46339.76171875,1446.03369140625,221.68043518066406,1.2411049604415894,25.187313079833984,170.3981475830078,0.4278999865055084,13.58794116973877,31.34609031677246,484.5122375488281
2021-02-27,46188.453125,1459.97314453125,225.2494354248047,1.3248599767684937,26.235097885131836,172.10044860839844,0.4378089904785156,13.201168060302734,33.44936752319336,483.7453308105469
2021-02-28,45137.76953125,1416.0489501953125,209.57440185546875,1.3080589771270752,24.663532257080078,164.9271697998047,0.41495299339294434,13.08924674987793,33.60725784301758,459.91448974609375
2021-03-01,49631.2421875,1564.7076416015625,254.6299285888672,1.2923879623413086,27.6070613861084,175.23789978027344,0.44724398851394653,14.955588340759277,35.58492660522461,500.9513854980469
2021-03-02,48378.98828125,1492.6087646484375,239.5225372314453,1.2255820035934448,28.51118278503418,177.8724365234375,0.43683698773384094,13.958921432495117,36.15311813354492,517.01416015625
2021-03-03,50538.2421875,1575.8531494140625,241.09136962890625,1.2165930271148682,29.990028381347656,188.52566528320312,0.45027899742126465,14.115591049194336,37.04331970214844,523.5786743164062
2021-03-04,48561.16796875,1541.914306640625,229.945068359375,1.1148680448532104,27.718738555908203,181.07864379882812,0.4866049885749817,13.097983360290527,35.3303108215332,506.8732604980469
2021-03-05,48927.3046875,1533.2750244140625,226.37255859375,1.1685229539871216,27.87541389465332,180.76560974121094,0.4581190049648285,12.610443115234375,33.72447204589844,498.98980712890625
2021-03-06,48912.3828125,1654.7415771484375,226.66685485839844,1.131011962890625,28.165103912353516,182.98190307617188,0.4651060104370117,13.036458015441895,33.433692932128906,501.21270751953125
2021-03-07,51206.69140625,1723.15380859375,240.17921447753906,1.1333669424057007,28.5482120513916,190.7591094970703,0.46686699986457825,13.877732276916504,35.18865966796875,516.1735229492188
2021-03-08,52246.5234375,1834.7279052734375,240.31866455078125,1.1180529594421387,31.69816017150879,191.9276885986328,0.47359699010849,13.602188110351562,34.913753509521484,528.9968872070312
2021-03-09,54824.1171875,1868.048828125,293.4632263183594,1.195160984992981,31.499252319335938,203.6378631591797,0.48598799109458923,14.84631061553955,38.194190979003906,545.0260009765625
2021-03-10,56008.55078125,1799.166259765625,279.3580322265625,1.1350029706954956,29.94671630859375,200.51686096191406,0.4631659984588623,14.231083869934082,37.56694412231445,546.839599609375
2021-03-11,57805.12109375,1826.1949462890625,289.7908020019531,1.1247899532318115,30.07517433166504,201.25033569335938,0.4529600143432617,15.992279052734375,36.88249588012695,549.783203125
2021-03-12,57332.08984375,1772.1024169921875,263.6858215332031,1.0391440391540527,28.461523056030273,220.82940673828125,0.44113099575042725,14.552142143249512,35.98695373535156,539.2164916992188
2021-03-13,61243.0859375,1924.6854248046875,276.1047058105469,1.1033140420913696,29.779226303100586,226.5782928466797,0.45992401242256165,15.308802604675293,37.15781021118164,596.2348022460938
2021-03-14,59302.31640625,1854.5643310546875,264.6367492675781,1.0591540336608887,28.789424896240234,215.2960968017578,0.442111998796463,14.50826644897461,36.57925033569336,557.757080078125
2021-03-15,55907.19921875,1791.7022705078125,254.66082763671875,1.033539056777954,27.491762161254883,201.26461791992188,0.4375549852848053,14.186661720275879,34.35751724243164,523.9347534179688
2021-03-16,56804.90234375,1806.9718017578125,258.1006774902344,1.2429529428482056,27.91741943359375,201.04063415527344,0.4625999927520752,13.622773170471191,35.43083190917969,528.1640014648438
2021-03-17,58870.89453125,1823.4493408203125,269.8548583984375,1.3786729574203491,31.0097599029541,206.06793212890625,0.4724169969558716,14.220203399658203,36.14136505126953,540.8455200195312
2021-03-18,57858.921875,1782.8551025390625,261.7048034667969,1.2390060424804688,29.504812240600586,200.5373077392578,0.4729189872741699,14.230025291442871,35.5172233581543,529.7573852539062
2021-03-19,58346.65234375,1817.6241455078125,264.05743408203125,1.3021700382232666,29.909875869750977,201.063720703125,0.47117099165916443,14.204795837402344,38.27268981933594,535.1412353515625
2021-03-20,58313.64453125,1812.6346435546875,264.7416687011719,1.2065409421920776,29.676925659179688,200.80642700195312,0.5269910097122192,14.211980819702148,37.35047912597656,539.1375732421875
2021-03-21,57523.421875,1788.217041015625,264.88616943359375,1.18913996219635,29.272838592529297,196.42774963378906,0.5198349952697754,14.332205772399902,36.793609619140625,526.5610961914062
2021-03-22,54529.14453125,1691.333984375,255.9001922607422,1.1098740100860596,27.398113250732422,187.0778350830078,0.5499420166015625,14.919293403625488,35.53754425048828,513.3392333984375
2021-03-23,54738.9453125,1678.650146484375,255.68966674804688,1.1215519905090332,26.915058135986328,187.3939666748047,0.5565950274467468,14.20483112335205,34.46046447753906,516.253173828125
2021-03-24,52774.265625,1593.4134521484375,249.85137939453125,1.0750019550323486,25.053884506225586,177.6549530029297,0.48883700370788574,13.661297798156738,30.43643569946289,480.1233215332031
2021-03-25,51704.16015625,1595.3592529296875,234.88543701171875,1.1015739440917969,25.696287155151367,173.06118774414062,0.5174980163574219,13.02508544921875,29.982208251953125,478.2922058105469
2021-03-26,55137.3125,1702.842041015625,255.1045684814453,1.2139689922332764,27.401567459106445,184.27867126464844,0.5670549869537354,14.779420852661133,33.20038604736328,509.0152893066406
2021-03-27,55973.51171875,1716.49462890625,269.1023254394531,1.1765769720077515,26.87954330444336,184.8304443359375,0.5504429936408997,16.50832176208496,32.661048889160156,503.6587829589844
2021-03-28,57750.19921875,1819.6849365234375,275.2146301269531,1.2025409936904907,28.052568435668945,194.4747772216797,0.5678709745407104,18.854808807373047,34.37360382080078,520.6358032226562
2021-03-28,55950.74609375,1691.35595703125,269.1912841796875,1.1911239624023438,26.69699478149414,185.0284881591797,0.5507559776306152,18.016233444213867,32.29789352416992,501.00360107421875
2021-03-29,58917.69140625,1846.03369140625,311.4264831542969,1.2133170366287231,27.904048919677734,196.68209838867188,0.5668590068817139,19.233924865722656,34.06686019897461,527.6982421875
2021-03-30,58918.83203125,1918.362060546875,302.0634460449219,1.1932640075683594,29.351137161254883,197.4990997314453,0.573868989944458,19.465229034423828,37.02701187133789,543.2378540039062
2021-03-31,59095.80859375,1977.27685546875,335.212890625,1.189244031906128,30.233219146728516,204.11251831054688,0.5792919993400574,19.084901809692383,37.67287826538086,561.6582641601562
2021-04-01,59384.3125,2143.2255859375,339.0077209472656,1.1965090036392212,32.53324890136719,213.2283935546875,0.6165689826011658,19.810222625732422,41.164283752441406,585.7074584960938
2021-04-02,57603.890625,2028.4224853515625,323.1335144042969,1.1732770204544067,29.534889221191406,197.14820861816406,0.5909150242805481,22.552276611328125,41.64603042602539,536.6788330078125
2021-04-03,58758.5546875,2093.122802734375,351.6243896484375,1.1914199590682983,30.9572811126709,204.04290771484375,0.6467289924621582,24.061323165893555,44.6522102355957,566.5130615234375
2021-04-04,59057.87890625,2107.88720703125,367.7724914550781,1.2143000364303589,32.39665603637695,221.0690460205078,0.9204729795455933,22.984283447265625,45.7972297668457,648.5609741210938
2021-04-05,58192.359375,2118.37890625,403.59075927734375,1.2553540468215942,34.79787826538086,237.66490173339844,1.0962660312652588,24.95714569091797,43.430198669433594,667.7485961914062
2021-04-06,56048.9375,1971.0772705078125,374.6588134765625,1.1751489639282227,31.17518424987793,219.42367553710938,0.917576014995575,26.47808074951172,39.59401321411133,618.5975341796875
2021-04-07,58323.953125,2088.57373046875,418.03839111328125,1.2194360494613647,32.74489974975586,227.00302124023438,1.0527559518814087,27.033987045288086,41.36595153808594,647.5640869140625
2021-04-08,58245.00390625,2072.10888671875,453.178466796875,1.2035399675369263,31.63246726989746,221.86236572265625,1.0208369493484497,27.778274536132812,40.849308013916016,635.7067260742188
2021-04-09,59793.234375,2135.942138671875,472.5603332519531,1.2187579870224,31.899261474609375,255.6201934814453,1.3744159936904907,26.84140396118164,41.62615203857422,673.9575805664062
2021-04-10,60204.96484375,2157.656982421875,525.3855590820312,1.2667349576950073,33.91918182373047,253.63446044921875,1.3605300188064575,27.9318904876709,41.423397064208984,696.6084594726562
2021-04-11,59893.453125,2139.353271484375,598.72265625,1.3161269426345825,33.10542678833008,244.49436950683594,1.4677350521087646,28.512123107910156,40.49749755859375,674.7862548828125
2021-04-12,63503.45703125,2299.187744140625,549.5865478515625,1.4117859601974487,35.456634521484375,266.9814758300781,1.7940009832382202,27.4355525970459,42.94791030883789,746.8653564453125
2021-04-13,63109.6953125,2435.10498046875,549.5918579101562,1.4554200172424316,41.423709869384766,279.7484130859375,1.8392360210418701,26.47511100769043,42.64084243774414,818.7034301757812
2021-04-14,63314.01171875,2519.1162109375,542.632080078125,1.4815880060195923,42.7531623840332,286.5906066894531,1.7660670280456543,27.818313598632812,43.515968322753906,868.155517578125
2021-04-15,61572.7890625,2431.946533203125,510.2201843261719,1.4169490337371826,42.10155487060547,310.61273193359375,1.55752694606781,25.39736557006836,41.5379753112793,1110.654296875
2021-04-16,60683.8203125,2344.89501953125,520.416748046875,1.3848689794540405,40.372066497802734,304.7599182128906,1.5600550174713135,25.09987449645996,42.53594970703125,1006.32421875
2021-04-17,56216.18359375,2237.136962890625,481.03424072265625,1.275501012802124,39.06591033935547,273.09881591796875,1.4059979915618896,32.30291748046875,37.34743118286133,965.6826171875
2021-04-18,55724.265625,2166.188720703125,505.0929260253906,1.1979589462280273,35.8793830871582,261.9192199707031,1.3150440454483032,31.67589569091797,34.81666946411133,894.1287231445312
2021-04-19,56473.03125,2330.2109375,587.0291137695312,1.2659339904785156,38.95063400268555,260.94134521484375,1.3832989931106567,31.77005386352539,35.444435119628906,940.9869384765625
2021-04-20,53906.08984375,2364.751708984375,546.0235595703125,1.2067350149154663,36.43635940551758,258.80560302734375,1.2964979410171509,32.51304244995117,33.871028900146484,913.90576171875
2021-04-21,51762.2734375,2403.53515625,506.01300048828125,1.147017002105713,35.23340606689453,253.07835388183594,1.159682035446167,38.8797607421875,32.98847579956055,854.0779418945312
2021-04-22,51093.65234375,2363.586181640625,526.5652465820312,1.155701994895935,35.05847930908203,241.35877990722656,1.169659972190857,36.97842025756836,32.22798538208008,838.8472290039062
2021-04-23,50050.8671875,2211.625732421875,496.4150695800781,1.101354956626892,31.125198364257812,224.8357696533203,1.0487060546875,40.7373161315918,28.932832717895508,769.1758422851562
2021-04-24,49004.25390625,2316.0595703125,505.0770568847656,1.0882500410079956,31.540620803833008,223.6328582763672,1.032256007194519,47.36762619018555,29.762489318847656,757.708740234375
2021-04-25,54021.75390625,2534.481689453125,534.5776977539062,1.2340190410614014,35.135986328125,247.4059295654297,1.3685059547424316,43.97651672363281,33.4066276550293,849.4700927734375
2021-04-26,55033.1171875,2662.865234375,568.4705200195312,1.306926965713501,36.808067321777344,259.65228271484375,1.4009549617767334,43.2390022277832,34.70315933227539,887.862548828125
2021-04-27,54824.703125,2746.380126953125,562.632568359375,1.3356659412384033,36.2208366394043,258.5051574707031,1.3586009740829468,44.825984954833984,33.967552185058594,909.8458251953125
2021-04-28,53555.109375,2756.876953125,599.70654296875,1.3080140352249146,36.44501876831055,255.58526611328125,1.399359941482544,42.460540771484375,35.96815490722656,880.6653442382812
2021-04-29,57750.17578125,2773.20703125,624.08056640625,1.3524490594863892,38.12850570678711,271.1670837402344,1.5916739702224731,42.95600128173828,36.54066467285156,993.4256591796875
2021-04-30,57828.05078125,2945.892822265625,619.3472290039062,1.3530709743499756,41.11626052856445,276.8335266113281,1.6510250568389893,49.50802230834961,36.929683685302734,1005.080078125
2021-05-01,56631.078125,2952.05615234375,622.1010131835938,1.3268120288848877,39.50485610961914,269.1043701171875,1.5626410245895386,46.890987396240234,36.6545295715332,974.6554565429688
2021-05-02,57200.29296875,3431.086181640625,675.68408203125,1.362030029296875,42.05980682373047,294.7040100097656,1.555994987487793,45.93368911743164,37.25520706176758,1017.2999877929688
2021-05-03,53333.5390625,3253.62939453125,611.2003173828125,1.274111032485962,45.68613815307617,306.2344970703125,1.3923759460449219,42.729557037353516,34.85350799560547,955.1824340820312
2021-05-04,57424.0078125,3522.783203125,651.6627197265625,1.4755289554595947,49.42929458618164,356.0370788574219,1.6145119667053223,44.92357635498047,40.49504470825195,1454.93505859375
2021-05-05,56396.515625,3490.88037109375,633.2803955078125,1.650123953819275,47.127403259277344,353.5103454589844,1.6005810499191284,43.4556770324707,41.53346633911133,1505.7657470703125
2021-05-06,57356.40234375,3484.72900390625,624.5632934570312,1.65345299243927,49.31119918823242,346.2535705566406,1.5817550420761108,43.1550178527832,39.92985153198242,1343.2474365234375
2021-05-07,58803.77734375,3902.647705078125,646.100830078125,1.619554042816162,48.60890579223633,346.3687438964844,1.5625979900360107,45.56153106689453,39.83269119262695,1402.3680419921875
2021-05-08,58232.31640625,3928.8447265625,662.2285766601562,1.7705620527267456,52.19869613647461,386.4507751464844,1.5352929830551147,44.330196380615234,40.312843322753906,1428.52880859375
2021-05-09,55859.796875,3952.2939453125,631.3519897460938,1.6446959972381592,46.46869659423828,359.3293151855469,1.3890060186386108,42.90963363647461,36.541770935058594,1321.401123046875
2021-05-10,56704.57421875,4168.701171875,672.3339233398438,1.7640769481658936,48.754764556884766,377.3887939453125,1.4776819944381714,44.57746887207031,38.64228439331055,1542.425048828125
2021-05-11,49150.53515625,3785.8486328125,588.1851806640625,1.5527750253677368,41.03371047973633,303.0848693847656,1.247864007949829,42.45730972290039,34.03139114379883,1209.806884765625
2021-05-12,49716.19140625,3715.1484375,571.4345092773438,1.9336680173873901,43.0898323059082,316.9093322753906,1.3589099645614624,40.99785232543945,40.031654357910156,1251.692138671875
2021-05-13,49880.53515625,4079.057373046875,603.1282958984375,2.004796028137207,46.54690170288086,326.2338562011719,1.4029170274734497,42.717864990234375,47.94593811035156,1298.664794921875
2021-05-14,46760.1875,3638.1220703125,563.0416870117188,2.1740269660949707,41.498313903808594,299.77252197265625,1.4858800172805786,43.461307525634766,43.538631439208984,1170.348388671875
2021-05-15,46456.05859375,3587.506103515625,562.829833984375,2.309113025665283,40.73714828491211,296.6270446777344,1.452605962753296,47.200828552246094,42.63151168823242,1168.72900390625
2021-05-16,43537.51171875,3282.397705078125,511.9643859863281,2.032226085662842,37.19443893432617,281.7693176269531,1.4962999820709229,46.86320495605469,38.71015930175781,1068.6568603515625
2021-05-17,42909.40234375,3380.070068359375,508.0223083496094,2.003662109375,42.54531478881836,294.61932373046875,1.5907340049743652,55.91096115112305,40.645355224609375,1091.5501708984375
2021-05-18,37002.44140625,2460.67919921875,339.0254821777344,1.4825210571289062,26.70195960998535,189.52017211914062,1.0703129768371582,35.107181549072266,25.227142333984375,706.7958374023438
2021-05-19,40782.73828125,2784.294189453125,393.6127624511719,1.8104690313339233,30.78122901916504,212.27613830566406,1.1855369806289673,44.74274826049805,29.150569915771484,821.6005249023438
2021-05-20,37304.69140625,2430.621337890625,326.29632568359375,1.5522769689559937,25.577577590942383,180.19703674316406,1.0069760084152222,38.81285095214844,24.463970184326172,687.9571533203125
2021-05-21,37536.6328125,2295.70556640625,299.50408935546875,1.463621973991394,23.292158126831055,169.5945587158203,0.9063169956207275,31.315582275390625,22.014524459838867,631.7822265625
2021-05-22,34770.58203125,2109.579833984375,262.9456787109375,1.325435996055603,20.008373260498047,143.5193634033203,0.7970150113105774,24.68874740600586,18.029441833496094,556.1397705078125
2021-05-23,38705.98046875,2643.591064453125,345.30963134765625,1.5494849681854248,26.362958908081055,183.99412536621094,0.9928349852561951,31.283571243286133,23.19908905029297,748.4216918945312
2021-05-24,38402.22265625,2706.62890625,344.1139831542969,1.5553690195083618,27.629838943481445,183.49789428710938,0.976186990737915,29.99707794189453,22.130130767822266,719.9478149414062
2021-05-25,39294.19921875,2888.69873046875,379.85430908203125,1.7827019691467285,33.9848747253418,199.22433471679688,1.0337250232696533,35.539817810058594,24.5496883392334,765.048828125
2021-05-26,38436.96875,2736.488525390625,367.6557922363281,1.6459599733352661,31.514713287353516,193.12109375,0.9702349901199341,33.584590911865234,23.852981567382812,745.955078125
2021-05-27,35697.60546875,2419.90625,329.8799133300781,1.5119869709014893,27.951692581176758,177.32066345214844,0.9001479744911194,29.039276123046875,21.410093307495117,689.9478759765625
2021-05-28,34616.06640625,2279.51416015625,305.0521545410156,1.4062319993972778,25.398639678955078,163.80810546875,0.8317880034446716,27.376420974731445,19.863374710083008,651.5799560546875
2021-05-29,35678.12890625,2390.305419921875,325.7840270996094,1.577278971672058,26.86960220336914,170.9782257080078,0.9066089987754822,28.602659225463867,20.473987579345703,663.5120239257812
2021-05-30,37332.85546875,2714.9453125,354.329345703125,1.742777943611145,32.088584899902344,188.03367614746094,1.0465840101242065,32.816246032714844,23.430927276611328,703.882568359375
2021-05-31,36684.92578125,2633.518310546875,362.7946472167969,1.7347530126571655,30.699012756347656,182.98069763183594,1.0110009908676147,30.985260009765625,22.81084632873535,691.4038696289062
2021-06-01,37575.1796875,2706.125,401.2623291015625,1.7528239488601685,30.656301498413086,187.26397705078125,1.024399995803833,33.95631790161133,25.957727432250977,697.9129638671875
2021-06-02,39208.765625,2855.12646484375,427.80792236328125,1.8404710292816162,32.19055938720703,193.086181640625,1.045320987701416,39.47090530395508,27.013458251953125,718.4481811523438
2021-06-03,36894.40625,2688.195068359375,391.39532470703125,1.710908055305481,28.87575340270996,178.87200927734375,0.970196008682251,37.415069580078125,25.008298873901367,671.13916015625
2021-06-04,35551.95703125,2630.576904296875,390.4318542480469,1.6590089797973633,27.12679672241211,173.02871704101562,0.9232860207557678,39.58539962768555,23.816770553588867,649.4383544921875
2021-06-05,35862.37890625,2715.0927734375,393.8202209472656,1.6782480478286743,27.551576614379883,176.63943481445312,0.945285975933075,42.30837631225586,24.20159912109375,657.4957275390625
2021-06-06,33560.70703125,2590.26318359375,357.3102111816406,1.5641059875488281,24.527210235595703,161.73280334472656,0.8611549735069275,38.262332916259766,21.6269588470459,596.077880859375
2021-06-07,33472.6328125,2517.438720703125,354.0013732910156,1.5880299806594849,24.174898147583008,161.16107177734375,0.8757879734039307,41.51781463623047,21.745269775390625,597.09228515625
