Date,BTC,ETH,BNB,SOL,ADA,LINK,DOT,UNI,LUNA,AVAX,ALGO,ATOM,EGLD,LTC,CAKE,XRP,MATIC,CRO,BCH,FTM,XLM,HBAR,MANA,FTT,VET,SAND,FIL,THETA,ETC,XTZ,HNT,XMR,MIOTA,ONE,AAVE,GRT,EOS,STX,FLOW,LRC,BTT,KSM
2021-02-06,39266.01171875,1677.8468017578125,72.73359680175781,6.110806941986084,0.6278859972953796,25.04932975769043,20.395479202270508,19.300098419189453,2.6846048831939697,17.97602081298828,0.8108649849891663,12.016807556152344,96.17967987060547,155.71473693847656,3.2629430294036865,0.43909600377082825,0.05240600183606148,0.0676570013165474,457.6355895996094,0.14058400690555573,0.37630000710487366,0.10202900320291519,0.23317399621009827,14.605830192565918,0.029923999682068825,0.128929004073143,24.278181076049805,2.2765629291534424,8.760403633117676,3.1704249382019043,3.6626360416412354,152.59425354003906,0.5595570206642151,0.010688000358641148,472.3285217285156,0.8663420081138611,3.2084319591522217,0.44578099250793457,10.3450927734375,0.656482994556427,0.00046300000394694507,112.72290802001953
2021-02-07,38903.44140625,1614.227783203125,68.59052276611328,6.700462818145752,0.663237988948822,24.79012107849121,19.793615341186523,18.686864852905273,3.046436071395874,24.207178115844727,0.8450400233268738,13.916703224182129,140.68060302734375,151.14007568359375,3.164232015609741,0.41795799136161804,0.06764200329780579,0.06565199792385101,445.169677734375,0.1321980059146881,0.3834730088710785,0.09631200134754181,0.23613299429416656,14.400650978088379,0.028940999880433083,0.12676399946212769,24.080337524414062,2.2932839393615723,8.293875694274902,3.3078160285949707,3.3947560787200928,150.74122619628906,0.5582590103149414,0.010638999752700329,461.5083312988281,0.9184579849243164,3.443782091140747,0.4700390100479126,10.087398529052734,0.6287180185317993,0.0005000000237487257,115.06291961669922
2021-02-08,46196.46484375,1746.6168212890625,79.83154296875,7.8832502365112305,0.6825109720230103,25.45610237121582,23.031898498535156,19.34528160095215,5.785560131072998,30.275327682495117,1.0106070041656494,14.236931800842285,166.75942993164062,167.21905517578125,4.106464862823486,0.44770199060440063,0.0712679997086525,0.06994500011205673,483.7041320800781,0.1459359973669052,0.39560601115226746,0.09945099800825119,0.2364249974489212,16.781452178955078,0.03139699995517731,0.1383019983768463,27.655271530151367,2.923135995864868,8.695137977600098,3.400294065475464,3.6873700618743896,162.7454376220703,0.71738600730896,0.013094999827444553,490.3420104980469,0.9710850119590759,3.579210042953491,0.480010986328125,10.056644439697266,0.666566014289856,0.0010560000082477927,134.710205078125
2021-02-09,46481.10546875,1768.0350341796875,107.89927673339844,7.816792964935303,0.7035160064697266,27.594215393066406,23.12996482849121,19.533857345581055,6.437321186065674,31.598886489868164,1.0290169715881348,15.086407661437988,196.02194213867188,182.11447143554688,5.857172012329102,0.47199100255966187,0.0988679975271225,0.07200799882411957,513.53271484375,0.14859600365161896,0.3967370092868805,0.10410500317811966,0.24281799793243408,18.843448638916016,0.035339001566171646,0.15012900531291962,43.76497268676758,2.900099992752075,9.569907188415527,3.7550671100616455,3.9434030055999756,169.63153076171875,0.7490440011024475,0.020820999518036842,488.00189208984375,1.052299976348877,4.159718990325928,0.5342739820480347,11.367341995239258,0.686178982257843,0.0011950000189244747,130.79025268554688
2021-02-10,44918.18359375,1744.243408203125,129.73715209960938,9.072214126586914,0.9303179979324341,26.859596252441406,23.585050582885742,20.74180030822754,6.119060039520264,55.29847717285156,1.0320899486541748,15.002434730529785,176.74038696289062,182.1743927001953,6.82450008392334,0.503445029258728,0.11701600253582001,0.07343000173568726,494.9677734375,0.13899600505828857,0.41241899132728577,0.10762500017881393,0.2499070018529892,20.53753089904785,0.03583500161767006,0.14587299525737762,39.90920639038086,2.832585096359253,10.395907402038574,3.826535940170288,3.6882269382476807,175.71759033203125,0.8865500092506409,0.01880500093102455,517.96826171875,1.2687699794769287,4.1298699378967285,0.5704659819602966,11.41670036315918,0.6895750164985657,0.0011220000451430678,129.14102172851562
2021-02-11,47909.33203125,1783.7979736328125,124.43425750732422,9.215352058410645,0.9277409911155701,27.874238967895508,25.230295181274414,21.554996490478516,5.484724998474121,47.37031936645508,1.2497169971466064,17.77507972717285,158.381591796875,184.49600219726562,6.039867877960205,0.5247870087623596,0.12361100316047668,0.0799970030784607,529.7373657226562,0.17889399826526642,0.45291200280189514,0.13396699726581573,0.2802110016345978,20.8653507232666,0.04271800071001053,0.1586180031299591,40.25332260131836,2.9314489364624023,11.672607421875,4.111172199249268,4.080021858215332,190.3765869140625,1.1815199851989746,0.018441999331116676,518.072509765625,2.041137933731079,4.585698127746582,0.6462000012397766,12.615193367004395,0.740024983882904,0.0011940000113099813,142.7427978515625
2021-02-12,47504.8515625,1843.5325927734375,136.94839477539062,9.2470121383667,0.925586998462677,30.64073944091797,28.69125747680664,22.74601936340332,5.725766181945801,48.65618133544922,1.7124240398406982,21.19640350341797,170.3061065673828,197.23170471191406,7.494454860687256,0.6085919737815857,0.1212330013513565,0.08709999918937683,577.6043090820312,0.1852020025253296,0.5278429985046387,0.13723599910736084,0.30209699273109436,21.21460723876953,0.05469899997115135,0.1624789983034134,42.785888671875,2.9880499839782715,12.028255462646484,5.013898849487305,4.554433822631836,201.41067504882812,1.2355430126190186,0.021906999871134758,529.8961791992188,2.2521278858184814,4.749420166015625,0.7332029938697815,14.633009910583496,0.8008679747581482,0.0012550000101327896,154.04116821289062
2021-02-13,47105.515625,1814.10986328125,133.4526824951172,8.732455253601074,0.905718982219696,34.10197830200195,28.016725540161133,21.806753158569336,5.585742950439453,43.787147521972656,1.6696950197219849,20.249652862548828,160.2839813232422,226.22760009765625,7.099249839782715,0.6289960145950317,0.1116499975323677,0.0915369987487793,663.6793823242188,0.18038900196552277,0.5599480271339417,0.1376429945230484,0.34348100423812866,20.69661521911621,0.0547030009329319,0.20501099526882172,41.69516372680664,3.3410890102386475,16.592817306518555,5.329805850982666,4.394491195678711,240.5587921142578,1.3091050386428833,0.028721999377012253,494.5596618652344,2.346524953842163,5.49298095703125,0.7000709772109985,14.77934741973877,0.823822021484375,0.0012359999818727374,161.79354858398438
2021-02-14,48717.2890625,1805.0841064453125,136.426513671875,8.738896369934082,0.8484190106391907,33.290321350097656,27.095735549926758,20.930774688720703,5.651176929473877,38.57595443725586,1.4720920324325562,19.243099212646484,154.8737030029297,214.43026733398438,6.805714130401611,0.5941929817199707,0.10092200338840485,0.08911500126123428,724.0156860351562,0.16983599960803986,0.5176439881324768,0.12696999311447144,0.31196799874305725,20.750654220581055,0.05266899988055229,0.263592004776001,47.475772857666016,3.1947360038757324,16.143665313720703,4.908380031585693,4.6068878173828125,230.6996307373047,1.1887589693069458,0.03571400046348572,471.6146545410156,2.169395923614502,5.095240116119385,0.6700990200042725,17.771852493286133,0.7758790254592896,0.001142999972216785,159.018798828125
2021-02-15,47945.05859375,1779.791015625,129.56788635253906,8.861739158630371,0.8610119819641113,32.575897216796875,27.780893325805664,20.062044143676758,5.453699111938477,38.1765022277832,1.350877046585083,22.460439682006836,140.41864013671875,207.68101501464844,6.620856761932373,0.5489150285720825,0.10760500282049179,0.08583799749612808,712.4305419921875,0.173226997256279,0.49376198649406433,0.14388500154018402,0.2975749969482422,20.208341598510742,0.050898000597953796,0.23912100493907928,42.9723014831543,3.3908610343933105,14.64238452911377,4.5383992195129395,3.915350914001465,227.5124969482422,1.2724590301513672,0.03043700009584427,455.6147155761719,2.150080919265747,4.698224067687988,0.6931909918785095,19.146501541137695,0.7202960252761841,0.0011139999842271209,190.55929565429688
2021-02-16,49199.87109375,1781.0675048828125,130.05665588378906,8.297866821289062,0.8709509968757629,31.973480224609375,30.159910202026367,20.45751953125,6.5123748779296875,36.33607482910156,1.3135279417037964,25.186710357666016,137.02078247070312,210.54656982421875,7.205151081085205,0.5208460092544556,0.10890000313520432,0.08459100127220154,707.29150390625,0.17198699712753296,0.4866099953651428,0.13728900253772736,0.29030999541282654,20.899242401123047,0.049417998641729355,0.23156900703907013,41.95555114746094,3.4090030193328857,14.353540420532227,4.528858184814453,4.132465839385986,221.2810821533203,1.2570810317993164,0.028318999335169792,431.5302734375,2.0656280517578125,4.649903774261475,0.678301990032196,19.154983520507812,0.6936169862747192,0.0011869999580085278,208.56103515625
2021-02-17,52149.0078125,1848.458251953125,164.67010498046875,8.222577095031738,0.8909199833869934,32.256797790527344,31.986658096313477,21.488525390625,7.303834915161133,37.052146911621094,1.3692610263824463,23.864612579345703,145.35003662109375,236.97352600097656,9.800800323486328,0.5355370044708252,0.11221999675035477,0.10127999633550644,716.6982421875,0.16553300619125366,0.4970020055770874,0.1387999951839447,0.29888901114463806,23.238981246948242,0.05138799920678139,0.24234800040721893,43.24003601074219,3.503770112991333,15.248035430908203,4.607789039611816,4.092213153839111,270.9957275390625,1.2984390258789062,0.02699900045990944,449.60052490234375,2.186310052871704,4.842994213104248,0.7165690064430237,17.192241668701172,0.7539060115814209,0.0012080000014975667,240.80010986328125
2021-02-18,51679.796875,1937.44921875,195.93263244628906,8.980451583862305,0.9141190052032471,32.44149398803711,31.180639266967773,21.161785125732422,6.707302093505859,41.01509094238281,1.400668978691101,23.137821197509766,152.23736572265625,226.8695526123047,13.256070137023926,0.5324329733848572,0.12274400144815445,0.12042400240898132,705.9884643554688,0.21120400726795197,0.4975079894065857,0.14918799698352814,0.3137100040912628,26.2412052154541,0.05459100008010864,0.3206390142440796,43.43219757080078,3.564039945602417,14.970126152038574,4.859600067138672,4.1980299949646,262.19024658203125,1.4760710000991821,0.02796100080013275,440.51092529296875,2.2895491123199463,4.839303016662598,0.7817800045013428,19.122276306152344,0.754738986492157,0.0012610000558197498,224.2257080078125
2021-02-19,55888.1328125,1960.164794921875,332.61602783203125,11.465653419494629,0.9276490211486816,34.7152099609375,34.79221725463867,20.07491111755371,6.31606388092041,38.75145721435547,1.374461054801941,22.86937141418457,140.03378295898438,236.67601013183594,18.91988754272461,0.567018985748291,0.15484000742435455,0.13763399422168732,720.8218994140625,0.2432979941368103,0.5136020183563232,0.1528880000114441,0.3291670083999634,34.57710647583008,0.053617000579833984,0.31020599603652954,43.141292572021484,3.7128379344940186,15.376611709594727,4.972198963165283,4.55296516418457,283.4813537597656,1.4862630367279053,0.03295600041747093,422.2425231933594,2.166533946990967,5.242351055145264,0.835811972618103,18.62689781188965,0.7366780042648315,0.0014390000142157078,225.35757446289062
2021-02-20,56099.51953125,1919.5340576171875,255.9537353515625,10.002663612365723,1.1229579448699951,34.10981750488281,39.2421760559082,29.140384674072266,5.9643449783325195,36.23386764526367,1.3139970302581787,21.7567195892334,139.8673858642578,227.61988830566406,14.407936096191406,0.5175120234489441,0.14608100056648254,0.13878700137138367,682.1824340820312,0.2335200011730194,0.48800599575042725,0.14228999614715576,0.3033680021762848,31.56612777709961,0.053679000586271286,0.2967050075531006,43.26521682739258,3.686203956604004,15.105356216430664,4.655386924743652,4.099309921264648,256.0428466796875,1.3831729888916016,0.02977900020778179,442.02386474609375,2.3082070350646973,4.870359897613525,0.7722510099411011,18.729145050048828,0.7089740037918091,0.0015140000032261014,224.39651489257812
2021-02-21,57539.9453125,1935.60107421875,293.923583984375,11.0855131149292,1.1005200147628784,34.152740478515625,39.69622802734375,28.829715728759766,6.124401092529297,36.147972106933594,1.3081640005111694,21.591426849365234,140.514404296875,227.23135375976562,16.648937225341797,0.5485600233078003,0.16224999725818634,0.14059999585151672,707.5924072265625,0.3456589877605438,0.49876800179481506,0.14720499515533447,0.3136630058288574,34.24778747558594,0.05483600124716759,0.32086899876594543,44.78836441040039,3.56518292427063,15.662422180175781,4.673418045043945,4.203057765960693,247.6500244140625,1.4022530317306519,0.029548000544309616,435.853759765625,2.286098003387451,5.113160133361816,0.8163310289382935,21.877126693725586,0.7640380263328552,0.001753999968059361,224.4941864013672
2021-02-22,54207.3203125,1781.992919921875,267.5097961425781,14.454785346984863,1.0991510152816772,31.530805587768555,37.68947982788086,27.7170467376709,7.065779209136963,32.279056549072266,1.1444499492645264,21.306215286254883,126.82720184326172,208.10679626464844,15.006258010864258,0.571740984916687,0.15200500190258026,0.22026099264621735,630.349853515625,0.4570930004119873,0.4669570028781891,0.13778699934482574,0.27188798785209656,33.4256477355957,0.05022599920630455,0.294748991727829,39.47437286376953,3.3369410037994385,13.945221900939941,4.280576229095459,3.640768051147461,225.02664184570312,1.3079910278320312,0.026038000360131264,400.8824462890625,2.0233190059661865,4.706855773925781,0.7804120182991028,22.626466751098633,0.679053008556366,0.0017010000301524997,273.0693054199219
2021-02-23,48824.42578125,1570.2039794921875,230.99424743652344,15.2015380859375,0.954708993434906,25.800342559814453,34.30077362060547,24.576644897460938,6.712749004364014,27.562902450561523,0.9997979998588562,20.12894058227539,109.75375366210938,176.93492126464844,12.548701286315918,0.47356298565864563,0.1370050013065338,0.15915200114250183,513.1873779296875,0.44231200218200684,0.3865300118923187,0.11891999840736389,0.23338399827480316,28.30475616455078,0.041850000619888306,0.24090899527072906,35.442047119140625,3.047661066055298,11.318225860595703,3.516427993774414,3.2467970848083496,219.5310516357422,1.0884959697723389,0.02038699947297573,359.4975280761719,1.6979199647903442,3.836129903793335,0.8437209725379944,21.30986785888672,0.557191014289856,0.0013680000556632876,238.84713745117188
2021-02-24,49705.33203125,1626.57568359375,254.359130859375,17.30270767211914,1.05165696144104,28.086719512939453,33.633544921875,25.255146026611328,6.6897292137146,29.93597984313965,1.0617610216140747,19.499603271484375,116.63410949707031,181.3784942626953,14.150606155395508,0.4718320071697235,0.16024300456047058,0.16013899445533752,527.0413818359375,0.6502220034599304,0.40724000334739685,0.12892499566078186,0.24797600507736206,30.106046676635742,0.042858999222517014,0.24875099956989288,36.67176055908203,3.3214049339294434,11.883302688598633,3.5346128940582275,3.626862049102783,205.74913024902344,1.1947510242462158,0.022996999323368073,367.23089599609375,1.8983949422836304,3.9011778831481934,1.0980809926986694,20.965206146240234,0.5699160099029541,0.0014410000294446945,243.1180877685547
2021-02-25,47093.8515625,1475.7037353515625,233.88595581054688,13.816014289855957,1.0791159868240356,24.668046951293945,31.080659866333008,23.271169662475586,5.963476181030273,26.739532470703125,0.9760090112686157,17.763395309448242,113.25344848632812,178.90184020996094,11.700263023376465,0.4345239996910095,0.17617900669574738,0.1555050015449524,496.91265869140625,0.5994420051574707,0.38126900792121887,0.11734600365161896,0.25753799080848694,28.22058868408203,0.03926600143313408,0.23438599705696106,34.910560607910156,2.977452039718628,10.993837356567383,3.3338100910186768,3.648108959197998,197.54811096191406,1.0918469429016113,0.024082999676465988,337.50146484375,1.7089920043945312,3.6550800800323486,1.0436420440673828,20.33114242553711,0.5268110036849976,0.0013210000470280647,224.82492065429688
2021-02-26,46339.76171875,1446.03369140625,221.68043518066406,13.58794116973877,1.2411049604415894,25.187313079833984,31.34609031677246,23.074512481689453,5.895827770233154,25.939809799194336,0.9712859988212585,18.815696716308594,124.02540588378906,170.3981475830078,11.27544116973877,0.4278999865055084,0.19060200452804565,0.15498100221157074,484.5122375488281,0.5210729837417603,0.40067800879478455,0.11793799698352814,0.2494170069694519,27.7308406829834,0.03951499983668327,0.23612399399280548,35.10603332519531,3.0401499271392822,10.723517417907715,3.462955951690674,3.9421639442443848,204.1044921875,1.1161140203475952,0.02876799926161766,323.1081848144531,1.7272000312805176,3.554774045944214,1.0137710571289062,19.859268188476562,0.5105209946632385,0.0012730000307783484,216.1616973876953
2021-02-27,46188.453125,1459.97314453125,225.2494354248047,13.201168060302734,1.3248599767684937,26.235097885131836,33.44936752319336,23.45471954345703,5.919003009796143,25.814472198486328,1.098628044128418,19.170726776123047,135.41226196289062,172.10044860839844,10.673538208007812,0.4378089904785156,0.1975329965353012,0.15121899545192719,483.7453308105469,0.4697229862213135,0.44145798683166504,0.11865200102329254,0.2533299922943115,27.403194427490234,0.04092799872159958,0.24433599412441254,38.028404235839844,3.148977041244507,11.112075805664062,3.637407064437866,3.8575830459594727,209.31080627441406,1.1511659622192383,0.025628000497817993,334.3644714355469,1.681494951248169,3.6742069721221924,1.004910945892334,20.53902816772461,0.5389509797096252,0.0012649999698624015,228.1072998046875
2021-02-28,45137.76953125,1416.0489501953125,209.57440185546875,13.08924674987793,1.3080589771270752,24.663532257080078,33.60725784301758,22.189559936523438,5.349640846252441,23.823219299316406,1.0172239542007446,17.622764587402344,130.27781677246094,164.9271697998047,9.331332206726074,0.41495299339294434,0.22884699702262878,0.1342560052871704,459.91448974609375,0.42076098918914795,0.40665099024772644,0.11542099714279175,0.23622600734233856,25.900339126586914,0.03965499997138977,0.21786700189113617,35.991943359375,3.130584955215454,10.312784194946289,3.413330078125,4.175751209259033,217.98951721191406,1.11981999874115,0.02420400083065033,344.8699951171875,1.579543948173523,3.4642539024353027,0.9323130249977112,20.813091278076172,0.5176609754562378,0.001145999995060265,212.50633239746094
2021-03-01,49631.2421875,1564.7076416015625,254.6299285888672,14.955588340759277,1.2923879623413086,27.6070613861084,35.58492660522461,25.444643020629883,6.7510528564453125,27.403772354125977,1.0884579420089722,18.610485076904297,138.289306640625,175.23789978027344,13.080628395080566,0.44724398851394653,0.25157201290130615,0.14956200122833252,500.9513854980469,0.582161009311676,0.4303179979324341,0.12512800097465515,0.2603999972343445,29.928693771362305,0.04566799849271774,0.2392140030860901,38.43284606933594,3.278157949447632,10.994433403015137,3.634031057357788,4.19022798538208,230.2254638671875,1.21110999584198,0.029162999242544174,385.419677734375,1.919592022895813,3.6954879760742188,0.9789360165596008,28.701459884643555,0.5870569944381714,0.0012509999796748161,228.1580810546875
2021-03-02,48378.98828125,1492.6087646484375,239.5225372314453,13.958921432495117,1.2255820035934448,28.51118278503418,36.15311813354492,25.60691261291504,6.457234859466553,27.135156631469727,1.0806909799575806,18.82212257385254,134.0679931640625,177.8724365234375,12.042550086975098,0.43683698773384094,0.23189300298690796,0.1522890031337738,517.01416015625,0.5197010040283203,0.41956499218940735,0.12348400056362152,0.2782129943370819,29.642223358154297,0.04381300136446953,0.2507550120353699,38.186370849609375,3.7500689029693604,10.903847694396973,3.6844980716705322,4.0443620681762695,220.95541381835938,1.1834030151367188,0.02879899926483631,390.92626953125,1.831907033920288,3.667865037918091,1.0126889944076538,29.843624114990234,0.5649899840354919,0.0012130000395700336,241.05490112304688
2021-03-03,50538.2421875,1575.8531494140625,241.09136962890625,14.115591049194336,1.2165930271148682,29.990028381347656,37.04331970214844,25.46640968322754,7.2247700691223145,27.272077560424805,1.182144045829773,21.4374942779541,142.04132080078125,188.52566528320312,12.62039566040039,0.45027899742126465,0.22393499314785004,0.15770499408245087,523.5786743164062,0.5213199853897095,0.42210501432418823,0.12859700620174408,0.3472920060157776,31.27872657775879,0.053245000541210175,0.31198498606681824,42.258270263671875,3.9999520778656006,11.287714958190918,3.857616901397705,4.180490016937256,219.825439453125,1.2150299549102783,0.03007899969816208,396.30828857421875,1.964656949043274,3.8384571075439453,1.0494509935379028,32.5109748840332,0.5776749849319458,0.0012369999894872308,245.39674377441406
2021-03-04,48561.16796875,1541.914306640625,229.945068359375,13.097983360290527,1.1148680448532104,27.718738555908203,35.3303108215332,28.262481689453125,7.4984450340271,25.80517578125,1.093430995941162,18.915332794189453,150.84854125976562,181.07864379882812,11.550275802612305,0.4866049885749817,0.20039500296115875,0.15081900358200073,506.8732604980469,0.4593470096588135,0.41322198510169983,0.1612599939107895,0.4208430051803589,29.596466064453125,0.05034400150179863,0.36426401138305664,40.744232177734375,4.480186939239502,11.018293380737305,3.668390989303589,4.23643684387207,217.37327575683594,1.2704859972000122,0.03265500068664551,374.5669250488281,1.8633350133895874,3.7572100162506104,1.2004250288009644,39.03781509399414,0.5451549887657166,0.0012039999710395932,234.9514617919922
