Data,BTC,ETH,BNB,ADA,LINK,SOL,DOT,UNI,LUNA,AVAX,ALGO,ATOM,EGLD,AAVE,COMP
2021-04-21,51762.2734375,2403.53515625,506.01300048828125,1.147017002105713,35.23340606689453,38.8797607421875,32.98847579956055,34.13132095336914,13.649862289428711,24.034961700439453,1.163849949836731,18.77232551574707,164.48876953125,362.22857666015625,531.6568603515625
2021-04-22,51093.65234375,2363.586181640625,526.5652465820312,1.155701994895935,35.05847930908203,36.97842025756836,32.22798538208008,32.881690979003906,14.08147144317627,23.498424530029297,1.1640390157699585,20.477582931518555,161.44442749023438,345.6553039550781,622.5220336914062
2021-04-23,50050.8671875,2211.625732421875,496.4150695800781,1.101354956626892,31.125198364257812,40.7373161315918,28.932832717895508,30.11583709716797,15.56937026977539,21.777528762817383,1.0881669521331787,18.39421272277832,148.56846618652344,317.49932861328125,567.9092407226562
2021-04-24,49004.25390625,2316.0595703125,505.0770568847656,1.0882500410079956,31.540620803833008,47.36762619018555,29.762489318847656,33.88875198364258,17.663372039794922,21.543121337890625,1.094038963317871,18.650671005249023,149.0965576171875,346.9932556152344,551.2521362304688
2021-04-25,54021.75390625,2534.481689453125,534.5776977539062,1.2340190410614014,35.135986328125,43.97651672363281,33.4066276550293,37.945411682128906,17.617042541503906,26.459278106689453,1.2379560470581055,22.074230194091797,166.24441528320312,405.1567077636719,645.6258544921875
2021-04-26,55033.1171875,2662.865234375,568.4705200195312,1.306926965713501,36.808067321777344,43.2390022277832,34.70315933227539,39.61473083496094,17.721141815185547,27.820369720458984,1.3090460300445557,23.048372268676758,181.08274841308594,440.2232360839844,657.4020385742188
2021-04-27,54824.703125,2746.380126953125,562.632568359375,1.3356659412384033,36.2208366394043,44.825984954833984,33.967552185058594,42.8032112121582,16.81857681274414,28.327573776245117,1.288059949874878,22.956918716430664,180.12445068359375,460.35150146484375,647.4236450195312
2021-04-28,53555.109375,2756.876953125,599.70654296875,1.3080140352249146,36.44501876831055,42.460540771484375,35.96815490722656,41.03312683105469,16.236839294433594,27.92986488342285,1.3197669982910156,22.12502670288086,174.14910888671875,438.7099609375,643.342041015625
2021-04-29,57750.17578125,2773.20703125,624.08056640625,1.3524490594863892,38.12850570678711,42.95600128173828,36.54066467285156,40.69766616821289,16.687427520751953,32.918373107910156,1.403602957725525,22.72773551940918,183.8723602294922,444.7287902832031,742.859130859375
2021-04-30,57828.05078125,2945.892822265625,619.3472290039062,1.3530709743499756,41.11626052856445,49.50802230834961,36.929683685302734,40.19977569580078,16.541624069213867,31.89084243774414,1.3949459791183472,23.819658279418945,181.60311889648438,503.8656921386719,803.9896850585938
2021-05-01,56631.078125,2952.05615234375,622.1010131835938,1.3268120288848877,39.50485610961914,46.890987396240234,36.6545295715332,42.32731246948242,17.14510154724121,31.304956436157227,1.3871430158615112,23.09726333618164,180.75588989257812,483.4144592285156,806.8356323242188
2021-05-02,57200.29296875,3431.086181640625,675.68408203125,1.362030029296875,42.05980682373047,45.93368911743164,37.25520706176758,42.317527770996094,17.284818649291992,35.93231964111328,1.4359550476074219,22.96747589111328,193.41436767578125,519.0693969726562,830.4827880859375
2021-05-03,53333.5390625,3253.62939453125,611.2003173828125,1.274111032485962,45.68613815307617,42.729557037353516,34.85350799560547,43.16450500488281,16.337411880493164,30.361431121826172,1.2785060405731201,21.042287826538086,175.63246154785156,453.3524169921875,741.7348022460938
2021-05-04,57424.0078125,3522.783203125,651.6627197265625,1.4755289554595947,49.42929458618164,44.92357635498047,40.49504470825195,42.496185302734375,17.01775360107422,35.263118743896484,1.4423110485076904,24.762706756591797,192.8154754638672,480.0307922363281,786.314453125
2021-05-05,56396.515625,3490.88037109375,633.2803955078125,1.650123953819275,47.127403259277344,43.4556770324707,41.53346633911133,40.22020721435547,16.768295288085938,37.98084259033203,1.5424649715423584,25.533275604248047,193.8285675048828,452.40875244140625,741.0328369140625
2021-05-06,57356.40234375,3484.72900390625,624.5632934570312,1.65345299243927,49.31119918823242,43.1550178527832,39.92985153198242,39.78305435180664,16.582763671875,38.04991912841797,1.581908941268921,28.74724769592285,190.53982543945312,445.2223815917969,715.3181762695312
2021-05-07,58803.77734375,3902.647705078125,646.100830078125,1.619554042816162,48.60890579223633,45.56153106689453,39.83269119262695,40.40708923339844,16.984989166259766,38.32207489013672,1.5174089670181274,29.435150146484375,185.5948028564453,466.31756591796875,782.5323486328125
2021-05-08,58232.31640625,3928.8447265625,662.2285766601562,1.7705620527267456,52.19869613647461,44.330196380615234,40.312843322753906,39.43003463745117,16.993803024291992,39.021636962890625,1.5126049518585205,28.779552459716797,187.5906219482422,459.58721923828125,770.5062255859375
2021-05-09,55859.796875,3952.2939453125,631.3519897460938,1.6446959972381592,46.46869659423828,42.90963363647461,36.541770935058594,36.38795471191406,15.86888313293457,34.70148849487305,1.371485948562622,25.336286544799805,173.04168701171875,433.0535583496094,779.687744140625
2021-05-10,56704.57421875,4168.701171875,672.3339233398438,1.7640769481658936,48.754764556884766,44.57746887207031,38.64228439331055,38.4899787902832,16.311174392700195,36.82477951049805,1.4764569997787476,26.905967712402344,181.67893981933594,457.1780700683594,854.4813842773438
2021-05-11,49150.53515625,3785.8486328125,588.1851806640625,1.5527750253677368,41.03371047973633,42.45730972290039,34.03139114379883,36.03806686401367,14.475173950195312,32.0162467956543,1.2510759830474854,22.67820930480957,167.58139038085938,490.57904052734375,727.7323608398438
2021-05-12,49716.19140625,3715.1484375,571.4345092773438,1.9336680173873901,43.0898323059082,40.99785232543945,40.031654357910156,37.36915969848633,15.895573616027832,34.98023986816406,1.3527920246124268,23.54801368713379,161.36358642578125,508.622802734375,765.6885986328125
2021-05-13,49880.53515625,4079.057373046875,603.1282958984375,2.004796028137207,46.54690170288086,42.717864990234375,47.94593811035156,40.32621383666992,16.405128479003906,36.951202392578125,1.468775987625122,25.76825714111328,164.07911682128906,594.556884765625,775.5770874023438
2021-05-14,46760.1875,3638.1220703125,563.0416870117188,2.1740269660949707,41.498313903808594,43.461307525634766,43.538631439208984,36.57718276977539,15.21720027923584,34.41056442260742,1.3838460445404053,24.57972526550293,156.7583465576172,516.1693725585938,689.0730590820312
2021-05-15,46456.05859375,3587.506103515625,562.829833984375,2.309113025665283,40.73714828491211,47.200828552246094,42.63151168823242,36.56150436401367,16.182369232177734,36.5188102722168,1.400199055671692,24.323753356933594,154.871826171875,526.2147216796875,685.2280883789062
2021-05-16,43537.51171875,3282.397705078125,511.9643859863281,2.032226085662842,37.19443893432617,46.86320495605469,38.71015930175781,33.28563690185547,14.957592010498047,33.662254333496094,1.2853660583496094,21.10904312133789,140.46511840820312,574.2594604492188,697.8771362304688
2021-05-17,42909.40234375,3380.070068359375,508.0223083496094,2.003662109375,42.54531478881836,55.91096115112305,40.645355224609375,35.07202911376953,15.704337120056152,36.82215881347656,1.3660160303115845,22.823762893676758,144.89918518066406,632.2664794921875,666.56005859375
2021-05-18,37002.44140625,2460.67919921875,339.0254821777344,1.4825210571289062,26.70195960998535,35.107181549072266,25.227142333984375,23.42795753479004,9.64405345916748,23.383895874023438,0.9434970021247864,13.937352180480957,97.54720306396484,418.36932373046875,477.56195068359375
2021-05-19,40782.73828125,2784.294189453125,393.6127624511719,1.8104690313339233,30.78122901916504,44.74274826049805,29.150569915771484,26.394573211669922,10.40572738647461,25.196884155273438,1.1131600141525269,16.998430252075195,113.01263427734375,468.81268310546875,548.0741577148438
2021-05-20,37304.69140625,2430.621337890625,326.29632568359375,1.5522769689559937,25.577577590942383,38.81285095214844,24.463970184326172,21.901260375976562,8.265974998474121,21.801769256591797,0.9809759855270386,13.562067985534668,97.94303131103516,373.41851806640625,449.0399475097656
2021-05-21,37536.6328125,2295.70556640625,299.50408935546875,1.463621973991394,23.292158126831055,31.315582275390625,22.014524459838867,20.383455276489258,6.583102226257324,18.851139068603516,0.9745280146598816,12.237845420837402,90.32913970947266,334.4806823730469,384.12835693359375
2021-05-22,34770.58203125,2109.579833984375,262.9456787109375,1.325435996055603,20.008373260498047,24.68874740600586,18.029441833496094,16.836334228515625,4.107669830322266,15.756152153015137,0.8259029984474182,11.738483428955078,85.8672866821289,295.0892333984375,342.9593505859375
2021-05-23,38705.98046875,2643.591064453125,345.30963134765625,1.5494849681854248,26.362958908081055,31.283571243286133,23.19908905029297,24.627649307250977,6.590835094451904,19.410947799682617,0.9779030084609985,14.442593574523926,104.11016845703125,385.57159423828125,425.3016357421875
2021-05-24,38402.22265625,2706.62890625,344.1139831542969,1.5553690195083618,27.629838943481445,29.99707794189453,22.130130767822266,25.195016860961914,6.638655185699463,19.450809478759766,0.9763579964637756,13.910778045654297,102.26227569580078,371.3802490234375,426.28765869140625
2021-05-25,39294.19921875,2888.69873046875,379.85430908203125,1.7827019691467285,33.9848747253418,35.539817810058594,24.5496883392334,29.368295669555664,7.334159851074219,20.905675888061523,1.024055004119873,15.263936042785645,118.74458312988281,414.9329528808594,461.5968322753906
